type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_coag_floc_min,t_sedimentation_min,t_filtration_min,t_carbon_polishing_min,t_disinfection_min,equip_screening,equip_coag_floc,equip_sedimentation,equip_filtration,equip_carbon_polishing,equip_disinfection,capex_inr,opex_per_day_inr,cost_per_m3_inr,t_oil_grease_min,t_equalization_min,t_primary_clarifier_min,t_aeration_min,t_secondary_clarifier_min,equip_oil_grease,equip_equalization,equip_primary_clarifier,equip_aeration,equip_secondary_clarifier,t_grit_chamber_min,t_biological_reactor_min,t_mbr_min,t_activated_carbon_min,equip_grit_chamber,equip_biological_reactor,equip_mbr,equip_activated_carbon,t_neutralization_min,t_precipitation_min,t_heavy_metal_removal_min,t_filter_press_min,t_carbon_filter_min,t_ro_min,equip_neutralization,equip_precipitation,equip_heavy_metal_removal,equip_filter_press,equip_carbon_filter,equip_ro,t_anaerobic_reactor_min,t_biogas_handling_min,t_sludge_handling_min,t_tertiary_filtration_min,equip_anaerobic_reactor,equip_biogas_handling,equip_sludge_handling,equip_tertiary_filtration
3,6.863661539747289,1759.0937481841809,74.3398607305118,151.4911943649206,332.2006349350934,32.23633782820575,32.559144796208756,3193.8764422075324,3193876.4422075325,0,1.3958127674596281,,,,,12.163663750103526,fine_screen,,,,,uv_disinfection,11425345.25394884,91542.36071830279,28.66183535109795,,186.76569492852613,,,,,eq_tank_with_mixing,,,,13.575944173768345,416.3674034210374,84.2987563029194,22.98811217760501,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.25949511430457,368.5911150846626,81.19011017507096,216.52096899872524,539.7468735942899,27.020025012440968,17.157563917062163,6528.677141315034,6528677.141315034,0,1.3026334087173128,,,,,15.589314775328619,fine_screen,,,,,uv_disinfection,21317602.727074143,150569.77842588545,23.062831132059483,,97.38750663584156,,,,,eq_tank_with_mixing,,,,17.056963690613646,316.90067740848986,48.85442221375258,14.028716236734068,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.503232984815496,1507.2067951621245,121.95904638584183,86.28013979862075,337.40046727769175,31.186218723574388,23.709786538611972,1714.9024700342927,1714902.4700342927,1,1.2627099157996629,,,,,15.619491898275285,fine_screen,,,,,uv_disinfection,7099356.28821094,50072.58797972291,29.19850478652679,,66.95263053312543,,,,,eq_tank_with_mixing,,,,21.336090423604073,363.24070754166206,79.10441814133542,17.856330865742095,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.79716667878924,502.9724947062466,104.78998877711197,124.74690178288378,637.8366804130494,35.97914466897217,34.045725172497,3129.3884189452438,3129388.4189452436,0,1.9798656581661846,,,,,11.760190117031248,fine_screen,,,,,uv_disinfection,11113499.697365344,64584.8524384503,20.63817071970201,,171.98812314077927,,,,,eq_tank_with_mixing,,,,11.379064924251107,254.31863211702685,24.36212580141901,19.12568388388737,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.702706187419736,493.144074561819,137.1152548451958,208.08725586368087,670.4511802491886,21.697105496531904,24.737170757870278,3317.2444032011413,3317244.4032011414,0,1.7877201847344715,,,,,34.948153831219244,fine_screen,,,,,uv_disinfection,11663180.460411642,86450.47025855297,26.060928816438203,,134.06198625959624,,,,,eq_tank_with_mixing,,,,7.851733022947821,259.51711991172647,29.31539544511408,22.88912046417877,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.460669149275942,415.8619861970654,86.36254728176525,228.31458942534704,452.3916469933589,20.484873348911897,34.55909258158844,6941.763100957795,6941763.100957795,0,1.517168207251864,,,,,21.749571112343506,fine_screen,,,,,uv_disinfection,22641379.049192835,166202.77171706664,23.942443627057035,,138.1172670372645,,,,,eq_tank_with_mixing,,,,7.426645461502355,464.9643489857168,29.09787661590857,24.74321772775376,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.862569846424877,1369.7171413168762,59.78495772973142,91.28669143234985,699.550946408259,15.527714630413545,18.28268289983231,3948.40758066813,3948407.58066813,1,1.7893311796619056,,,,,27.941832721422085,fine_screen,,,,,uv_disinfection,13859380.775980815,86525.08352741448,21.91391890519396,,80.19528704531075,,,,,eq_tank_with_mixing,,,,5.879117963208307,493.3027842318029,54.81799667573905,20.25188133658174,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.967981766813395,350.40846781385346,132.3167782776776,91.05841099277998,205.33588864997665,35.331978196158076,22.670083954034524,6027.826860353317,6027826.860353317,0,1.7841174681434018,,,,,21.734216465700698,fine_screen,,,,,uv_disinfection,19943096.677792914,90839.27647545116,15.06998767216195,,329.79087304249515,,,,,eq_tank_with_mixing,,,,16.827711715575845,338.55221092239486,50.88910950103778,19.129084679899258,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.512684302811644,1031.2893579896067,132.74704055797838,113.29276694100415,419.5952812787902,29.41238311383997,22.684246542640256,1890.382780423938,1890382.7804239378,0,1.804514703216137,,,,,28.348640624324577,fine_screen,,,,,uv_disinfection,7514130.9944895,50410.47526519183,26.666808324336703,,207.81541577723215,,,,,eq_tank_with_mixing,,,,20.928728233641245,424.5754951814499,53.574395476691386,11.459833730003737,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.44706252591102,1467.1596370926025,33.00296386651534,206.77798340613106,273.4298158607725,38.75180270162425,32.76616897631503,4338.916855383141,4338916.855383141,0,1.2298098900503172,,,,,22.234811249886377,fine_screen,,,,,uv_disinfection,14758859.704799065,127649.64238735377,29.419702345525096,,93.15480849703431,,,,,eq_tank_with_mixing,,,,11.487132413061678,347.4895068914627,43.573961910785194,15.344159487177523,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.626466937131554,343.82690150638615,73.20478046767157,248.54175386154208,563.5280957793365,22.831919099124466,19.98461539941058,1148.0833190745022,1148083.3190745022,0,1.6533813218109574,,,,,21.581421080995455,fine_screen,,,,,uv_disinfection,5343898.237196124,45392.22452770328,39.53739573909588,,131.03996435771887,,,,,eq_tank_with_mixing,,,,17.308544586086693,619.081416397522,49.17517918999485,26.289823211535165,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.433987400051959,572.4725566742176,121.06667546216882,87.20265065350085,434.75626195878215,14.908235049109345,26.942623302357127,1613.9727170378324,1613972.7170378324,1,1.4217561343200629,,,,,11.627732531737532,fine_screen,,,,,uv_disinfection,6752256.566847024,40759.50260900373,25.254145983217573,,151.32223410187106,,,,,eq_tank_with_mixing,,,,12.827351153612327,228.26626413990556,41.0883332252758,13.646567203867297,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.320413828398614,1433.6629076999154,67.53721333609758,201.28364891416732,594.3855700743276,10.42050276076112,20.38891098528995,2412.431885999505,2412431.885999505,0,1.486967731348611,,,,,28.464302333739198,fine_screen,,,,,uv_disinfection,8967014.218990026,78521.1827135094,32.548559471960786,,76.30635799753347,,,,,eq_tank_with_mixing,,,,13.251946151794009,346.82738873500574,36.303375250483484,22.753970266877275,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.109774533809704,1789.4826431174065,35.7689577782372,83.02952146919317,386.6788742457174,30.05354969364192,38.654312701374806,4167.432034086698,4167432.0340866977,0,1.5973685033345462,,,,,26.57268508406605,fine_screen,,,,,uv_disinfection,14291907.011323405,98962.05679771505,23.74653167424788,,252.16709285616545,,,,,eq_tank_with_mixing,,,,5.0,290.5644265875786,36.49029868287773,12.067570486630263,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.312852898247172,613.7298146164753,199.63557112813325,226.25133352935026,364.68880487989895,11.533673474910227,18.78088737208203,3604.105437157297,3604105.437157297,0,1.1819425820722531,,,,,31.011894132262775,fine_screen,,,,,uv_disinfection,12598902.709461799,98952.4074141012,27.455469641351264,,252.94023815348578,,,,,eq_tank_with_mixing,,,,12.112202932545163,260.74582139172685,59.48673643460367,19.791514326406908,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.523868946822976,1907.1742489729074,44.44533877517608,123.40001501266873,454.08613703758374,25.22834297128981,23.27565764678629,2581.4594533109007,2581459.453310901,1,1.5021949650502648,,,,,17.15725025521775,fine_screen,,,,,uv_disinfection,9772392.025989028,74659.4928010651,28.921427646407203,,228.58830703683319,,,,,eq_tank_with_mixing,,,,16.062399290286944,337.4390250758194,90.0,21.803884318093917,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.733091779202114,1720.755530661424,188.73805878096908,190.3564079378336,682.1949603134221,24.326133731031838,28.095268075822233,777.9066950397197,777906.6950397197,0,1.924612846911982,,,,,24.38178592609789,fine_screen,,,,,uv_disinfection,4021715.6439963686,39392.22301675859,50.63875046704314,,74.39048970087639,,,,,eq_tank_with_mixing,,,,8.53564767199983,242.32357493905485,59.27705311448845,20.458377877476057,aerated_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.257996680128528,1457.0357201949378,131.01957859088157,182.46074206970547,452.9751710413069,12.238433511506733,17.433694815327673,5223.919699389154,5223919.699389154,0,1.4153901672612546,,,,,27.08455679021931,fine_screen,,,,,uv_disinfection,17463113.303869057,140450.1656457843,26.88597331658974,,222.09787264465655,,,,,eq_tank_with_mixing,,,,16.907778895795833,318.1689434566451,42.4415953018961,14.327412194816393,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.9392790689361945,524.2919935877287,61.44021220824344,105.28110548268438,506.0732064317588,18.88340052759196,36.74571664895714,2276.6224299303776,2276622.4299303778,0,1.636036459403732,,,,,16.70264321107676,fine_screen,,,,,uv_disinfection,8693940.32710976,49575.914685246986,21.776081107468965,,195.38363378500378,,,,,eq_tank_with_mixing,,,,18.436116079683366,488.96920212604056,43.79323872620827,10.66871399793225,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.981049410885328,882.5908499651083,135.01146994890524,99.98565337420027,523.3123593838566,21.554592597308442,38.652081669965085,756.3933729811394,756393.3729811393,0,1.7674501184822347,,,,,27.533117490610145,fine_screen,,,,,uv_disinfection,3992840.5903335474,30901.86307964839,40.85422239734367,,125.43048001411167,,,,,eq_tank_with_mixing,,,,12.625121632795643,294.33133902618636,27.559123739961237,13.861441327121787,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.034621738611158,826.5666868446959,137.0120346413919,214.98026174635152,598.4815554483819,11.65856936913082,19.102415302364232,7658.661579641375,7658661.579641376,0,1.778561648170324,,,,,18.16495833560606,fine_screen,,,,,uv_disinfection,24814358.437539045,189880.23234793084,24.79287410383554,,339.7874535021467,,,,,eq_tank_with_mixing,,,,16.845900176424987,272.10841716626646,64.85152656142058,25.090088416951133,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.921874352419736,310.22108955858266,174.4190588128447,150.4706914093954,570.2455456803269,33.851550354235314,15.664873338319104,7080.359411238179,7080359.411238179,0,1.1548994059611313,,,,,27.779665277998568,fine_screen,,,,,uv_disinfection,23053666.015368387,126800.52261133991,17.90876920881699,,159.27969159371798,,,,,eq_tank_with_mixing,,,,14.985692405652168,440.3701302626858,25.525741451301474,19.089229050124864,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.42725409805378,978.934754050486,64.34042526067834,178.19508503286622,525.6633632566118,37.690760026815425,29.642348581049262,3620.101971776719,3620101.971776719,0,1.7252082462632354,,,,,20.378194631846796,fine_screen,,,,,uv_disinfection,12586568.189339695,93735.4305904127,25.893035975560668,,84.70944996814018,,,,,eq_tank_with_mixing,,,,14.150086971599954,336.01646490083283,31.798633150106138,18.625602824043046,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.817643167179787,1200.8439481883875,135.26806039108982,137.99119369115044,617.2696059667007,13.04522739180134,16.43638805571372,5717.326911760075,5717326.911760075,0,1.7517886342725026,,,,,21.590200749187872,fine_screen,,,,,uv_disinfection,19028976.401851192,126705.92141363048,22.161741556706637,,208.4639276171323,,,,,eq_tank_with_mixing,,,,22.078032179293416,486.73957633075884,58.78782919404894,17.33742377989762,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.483872472737099,887.7511147087031,90.68488369746912,160.66191295847483,519.8952787342064,11.829292981030438,31.292404212344078,499.2024771515146,499202.4771515146,0,1.4423457125011825,,,,,27.76614375635555,fine_screen,,,,,uv_disinfection,3295881.7709679976,29327.642954531573,58.74899323792867,,138.43799968460343,,,,,eq_tank_with_mixing,,,,14.0537020931479,433.87580167369975,24.23487766860377,15.964433800059592,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.334426069715524,1704.7160074202666,113.27953042397115,176.78279515210016,538.2738446552678,39.487184017763376,15.097790208900559,1125.7711573952442,1125771.1573952443,1,1.2063077072224422,,,,,22.47457114092272,fine_screen,,,,,uv_disinfection,5354428.561559493,46904.102069120534,41.663975632174676,,217.0005673883016,,,,,eq_tank_with_mixing,,,,5.85365724492528,279.48169720197694,57.74791415724106,23.3719973002528,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.993787697810621,796.5848857292053,90.16047377041805,132.2670360780721,435.3552809942575,22.395187679218537,17.03429702640486,7018.051643877005,7018051.643877004,0,1.5625106789072816,,,,,30.422627168480982,fine_screen,,,,,uv_disinfection,22905055.58335415,133984.50656401983,19.091410745162648,,335.7945518901316,,,,,eq_tank_with_mixing,,,,6.67575921708895,326.55977453183374,39.44697702430376,14.194065958140284,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.884041063748633,811.5311276416278,80.18985391670394,151.87708334543578,390.27883706429213,30.170331668584783,38.737430003382016,535.507112370839,535507.112370839,0,1.849245675377402,,,,,20.911877580240027,fine_screen,,,,,uv_disinfection,3495973.253492157,29472.61287455798,55.0368280713855,,201.5037552529545,,,,,eq_tank_with_mixing,,,,8.40068671695987,522.4011390567027,54.99893844962274,13.05846974781965,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.014621114972993,1241.8502498642847,21.166538986226826,209.85752039784802,405.1733097162365,16.613943455106202,23.690096893897916,1008.4502216662256,1008450.2216662256,0,1.0155302560435913,,,,,20.468471669040127,fine_screen,,,,,uv_disinfection,4770807.052978958,44101.23187120556,43.7316894019208,,76.21912890170627,,,,,eq_tank_with_mixing,,,,18.37828083062828,373.1509853926813,41.54266166617509,19.33384252590777,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.274655274332549,618.2105479693782,199.44765931884518,146.73241366212238,691.3893374269006,20.04150349909368,17.014092994985045,6700.788867205845,6700788.867205845,0,1.74281192606132,,,,,29.63782638070441,fine_screen,,,,,uv_disinfection,21858112.464570496,129640.46306350717,19.347044897650356,,145.75453801420554,,,,,eq_tank_with_mixing,,,,24.2490475502315,321.15921560811535,44.577972283593546,21.80900435416704,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.472932933907711,1263.227933273255,162.6375736358089,106.35765161472497,665.8490999252422,35.91327250245942,20.845283746378882,5105.687705732327,5105687.705732327,0,1.647699850750859,,,,,25.06186277172242,fine_screen,,,,,uv_disinfection,17011046.691134915,105577.326557642,20.678375302724994,,93.220907257651,,,,,eq_tank_with_mixing,,,,7.504542053125882,263.17455708850895,31.571683529708363,15.8255417061335,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.6521717426859865,1840.0728839527587,103.17777861827894,156.3753843098318,263.69950490695567,38.60949544764668,31.81288868141479,7846.980193757323,7846980.193757323,0,1.085163941640963,,,,,24.719987921565966,fine_screen,,,,,uv_disinfection,25416643.25375926,201631.23600143884,25.695392497848648,,234.07426675135176,,,,,eq_tank_with_mixing,,,,15.107176647255415,483.86741698791377,33.46366123532289,19.760362530460633,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.246585040851556,513.5637342165364,140.31648174595253,88.15325044001823,368.7868546322615,10.823647885733068,22.68221587586084,2144.9708929451126,2144970.8929451127,0,1.6839717700433372,,,,,25.581290247274442,fine_screen,,,,,uv_disinfection,8239460.547133909,46957.605237284486,21.891954521028588,,135.8343213785702,,,,,eq_tank_with_mixing,,,,18.340293738765688,426.5908104529091,46.67060476566209,16.110434424014,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.443313145067805,1117.039472879762,192.72483519992625,185.97862704152527,393.4452436045443,24.298066713926804,31.381327290468654,2659.3927942857613,2659392.794285761,0,1.3858463576741291,,,,,29.461492049253927,fine_screen,,,,,uv_disinfection,9893123.409300748,77452.7274535807,29.124214978698674,,228.8773533900823,,,,,eq_tank_with_mixing,,,,18.885820907924707,542.4919031033858,58.520796393461666,21.68207848279432,aerated_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.673972731537618,1035.4667565969728,180.716320600815,107.27280312746636,264.33525777895414,19.378715897188336,20.868028342972117,7794.658676526834,7794658.676526834,0,1.8845956766336185,,,,,25.698206653786492,fine_screen,,,,,uv_disinfection,25232121.53513478,142270.3677180992,18.252289628350017,,156.50642519852767,,,,,eq_tank_with_mixing,,,,17.03207541984409,472.6670989959018,67.11748691413644,12.003721998872628,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.63733469100053,604.9298847476756,74.09943979277116,204.79146751586043,293.4887781156139,28.217566828977855,28.326535467436983,4339.548982930197,4339548.982930196,0,1.8252631751394044,,,,,21.70894645327463,fine_screen,,,,,uv_disinfection,14890869.57628806,108353.4435992813,24.96882602903994,,227.1305080311372,,,,,eq_tank_with_mixing,,,,13.075045523635168,483.1354666073351,34.17928035646222,22.78627093340759,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.344888268561782,1078.5241675935952,46.95544872239996,159.01152811095085,396.96155022298296,38.54205793527319,22.69938149974467,7139.133289521008,7139133.289521008,1,1.1343612346820835,,,,,29.994270428182066,fine_screen,,,,,uv_disinfection,23502281.930014737,159380.3533734795,22.32488831766481,,292.7982956697105,,,,,eq_tank_with_mixing,,,,8.714857950059475,431.8299578097157,45.13586942400163,16.929148151609304,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.934285215310078,1638.867019609615,80.89645434253052,197.74609360438868,608.3255052589757,22.885004166822632,19.867707146467836,2076.2458782713056,2076245.8782713057,0,1.0958940129728363,,,,,30.52758803160189,fine_screen,,,,,uv_disinfection,8051456.4263898935,71982.05793263561,34.66933212773831,,177.34179959846995,,,,,eq_tank_with_mixing,,,,11.58655758512183,383.28847487713784,84.80730867634577,25.1037217846364,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.08681331432176,832.1720153228063,154.0515167426722,88.94623417334405,209.88440824560027,12.04374071839899,22.930127136654164,5871.0845572290045,5871084.557229005,1,1.3833502252317151,,,,,20.130436771921556,fine_screen,,,,,uv_disinfection,19660650.04001932,103139.60691288937,17.567385703190848,,294.5956811412085,,,,,eq_tank_with_mixing,,,,16.877132570121557,366.41360824051446,33.78344728288581,11.406739956302502,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.11258825468028,1714.2429895521225,127.72951357658819,110.59770542792212,237.48948325006612,11.447641273954961,21.74543679814379,4364.438502326306,4364438.502326306,0,1.6200324183283565,,,,,21.84663034913399,fine_screen,,,,,uv_disinfection,14938491.025237307,104290.63790539975,23.89554529175091,,249.94280691040748,,,,,eq_tank_with_mixing,,,,11.083557514809847,365.09341688946455,75.31481271690568,13.5283782782395,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.27346631059127,328.2165604933728,187.27993423612844,180.53871963658764,698.7453979010713,18.533481673687703,27.23669611848893,5533.809047924199,5533809.047924199,0,1.6211341561912516,,,,,33.63131768974923,fine_screen,,,,,uv_disinfection,18426689.421446025,115617.54202024847,20.89294029103119,,120.74843377734352,,,,,eq_tank_with_mixing,,,,23.348353785348966,494.5654209040876,35.21070066542342,23.93355362595191,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.388385265992336,908.240879627566,181.11139582323028,240.0138516168468,586.5108670427478,37.13077529784324,38.6993196341696,3980.962493577371,3980962.493577371,0,1.0572356091199175,,,,,30.443872913767898,fine_screen,,,,,uv_disinfection,13806403.043159489,116905.28175118723,29.366084694290564,,118.7176144743763,,,,,eq_tank_with_mixing,,,,14.853778296544961,556.5887067441342,51.72480363623953,27.108799005536884,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.00137489073338,936.1351507660208,105.12636493609706,171.2179103587614,670.3972220050684,28.983329881345362,23.148589512328567,2346.042724632017,2346042.724632017,0,1.0853639937070891,,,,,19.001591911957675,fine_screen,,,,,uv_disinfection,8957122.032959001,66137.11077720148,28.19092341448098,,228.95863569318328,,,,,eq_tank_with_mixing,,,,12.829856740394469,559.2108002822908,49.81828215042569,18.97202496164366,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.677328341989818,1077.0195636644162,133.29629499713621,242.03055836945376,577.3941130471474,14.12473681856065,19.30769922517982,5583.951171628006,5583951.171628006,0,1.5985681945910581,,,,,24.38530249249714,fine_screen,,,,,uv_disinfection,18540840.63505556,161426.05418521745,28.90893011483006,,149.61400789882327,,,,,eq_tank_with_mixing,,,,20.300779924160455,355.3650046034259,72.99522784083841,26.37784731210969,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.132012058493627,1392.4867716082617,158.31718874600824,180.05039072599214,541.574528923959,38.28021965259542,25.757331630572917,5944.981532770809,5944981.53277081,0,1.0408453676420129,,,,,16.028037272817098,fine_screen,,,,,uv_disinfection,19667760.565707117,154154.22265589968,25.930143231925598,,173.52055915251742,,,,,eq_tank_with_mixing,,,,10.739277152329494,440.26262627331243,51.848749363550496,24.284067855239194,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.11175087381121,430.53250166558485,43.72946200312174,181.17801265977545,225.92183942917802,38.24114688724826,33.985683436704406,866.5433241548803,866543.3241548804,0,1.1226074166084494,,,,,13.576594567122125,fine_screen,,,,,uv_disinfection,4308601.723388584,35454.90711299308,40.91533120697852,,87.4154680483403,,,,,eq_tank_with_mixing,,,,11.734081800612566,290.3612839642864,40.16674983525996,23.608706911002166,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.916150200811241,1125.2362553838202,191.5378749839873,141.6751032200788,634.9118805894321,26.24882570885318,26.30254918831873,6150.520129157778,6150520.129157778,0,1.526795569838249,,,,,23.24804256376803,fine_screen,,,,,uv_disinfection,20351365.60960428,134051.79177234689,21.795196009008638,,218.3619433119594,,,,,eq_tank_with_mixing,,,,7.223997595346516,552.6911383864971,28.55736256343558,12.68544036829116,aerated_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,8.363963746949832,1245.8641073825474,192.7615078038486,134.18227455719975,695.7752371728754,16.36075692246418,34.324752622233675,2816.755997555335,2816755.997555335,0,1.0356051160742883,,,,,30.859921717277352,fine_screen,,,,,uv_disinfection,10332077.29290934,72453.85483943221,25.722446282998945,,244.78432510636384,,,,,eq_tank_with_mixing,,,,12.72530172642888,467.6797435233042,51.15453185700085,15.646182661636157,aerated_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,6.8904464581677995,624.827786440809,21.65837809337891,193.81366872537245,657.1518164837496,13.890800158218902,34.08389602419738,6179.4678385830675,6179467.838583068,0,1.5205723407679557,,,,,28.578670978154573,fine_screen,,,,,uv_disinfection,20399096.207083166,141680.49285020557,22.927620395657318,,99.3984589486984,,,,,eq_tank_with_mixing,,,,12.508381043428408,595.4086984206081,26.578225298625924,14.764803983520718,vortex_grit_chamber,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
3,7.501368494643164,1635.0582109295813,132.42405670664948,96.14923099101235,425.88694940603057,39.370575745704144,22.664410267263293,1629.1296399232228,1629129.6399232228,0,1.0847541389192417,,,,,19.65354490879629,fine_screen,,,,,uv_disinfection,6751024.73720032,49609.90537135832,30.451784901351573,,230.25355508367494,,,,,eq_tank_with_mixing,,,,12.82092552800682,460.23126966335946,36.78681011426783,11.40998236839934,vortex_grit_chamber,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,,,,,,,,,,,,,,,,,,,,
